embedding,reduction,algo,k,params,silhouette,davies_bouldin,calinski_harabasz,n_clusters,noise,noise_rate,silhouette_core,davies_bouldin_core,calinski_harabasz_core,n_labeled,score_for_rank
multi-qa-MiniLM-L6-cos-v1,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",-0.18978029489517212,0.4840586323181677,268.1312255859375,64.0,0.0,0.0,-0.18978029489517212,0.4840586323181677,268.1312255859375,20000.0,-0.18978029489517212
multi-qa-MiniLM-L6-cos-v1,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",-0.16439779102802277,1.2830008238275041,314.2769470214844,49.0,99.0,0.00495,-0.1630958467721939,0.4800709507342006,329.2341003417969,19901.0,-0.1630958467721939
multi-qa-MiniLM-L6-cos-v1,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",-0.22138547897338867,1.5052574758552528,404.1183166503906,30.0,381.0,0.01905,-0.21717612445354462,0.6228983697332242,455.4968566894531,19619.0,-0.21717612445354462
multi-qa-MiniLM-L6-cos-v1,umap,HDBSCAN,,{'min_cluster_size': 5},0.09416169673204422,0.9477235842050182,130.7255401611328,704.0,6913.0,0.34565,0.6010908484458923,0.44313347719985374,10802.4970703125,13087.0,0.6010908484458923
multi-qa-MiniLM-L6-cos-v1,umap,HDBSCAN,,{'min_cluster_size': 10},0.10296814888715744,0.8669470354700916,235.15293884277344,326.0,7398.0,0.3699,0.6373379826545715,0.40998602359021824,9894.6064453125,12602.0,0.6373379826545715
multi-qa-MiniLM-L6-cos-v1,umap,HDBSCAN,,{'min_cluster_size': 20},0.04827512055635452,0.9243684679281564,327.5857238769531,152.0,8186.0,0.4093,0.6000502705574036,0.4717599836423127,4219.20703125,11814.0,0.6000502705574036
multi-qa-MiniLM-L6-cos-v1,umap,HDBSCAN,,{'min_cluster_size': 30},0.0010842159390449524,0.9712936063254792,346.6146240234375,97.0,9307.0,0.46535,0.630287766456604,0.45083171960879964,7818.75634765625,10693.0,0.630287766456604
multi-qa-MiniLM-L6-cos-v1,umap,HDBSCAN,,{'min_cluster_size': 50},-0.03433837369084358,1.045297566375298,464.1287536621094,57.0,10125.0,0.50625,0.6370834708213806,0.4403714781131811,9645.5361328125,9875.0,0.6370834708213806
paraphrase-MiniLM-L3-v2,none,KMeans,4.0,{'n_clusters': 4},0.044767528772354126,4.227097004585333,692.9696655273438,4.0,0.0,0.0,,,,,0.044767528772354126
paraphrase-MiniLM-L3-v2,none,Agglomerative,4.0,{'n_clusters': 4},0.033379796892404556,3.451814307781925,592.3289184570312,4.0,0.0,0.0,,,,,0.033379796892404556
paraphrase-MiniLM-L3-v2,none,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",-0.02515707165002823,1.0799675986532875,76.34249877929688,4.0,0.0,0.0,,,,,-0.02515707165002823
paraphrase-MiniLM-L3-v2,none,GMM,4.0,{'n_components': 4},0.042520564049482346,4.209364765216528,658.6852416992188,4.0,0.0,0.0,,,,,0.042520564049482346
paraphrase-MiniLM-L3-v2,none,KMeans,6.0,{'n_clusters': 6},0.023934436962008476,4.612518849331766,535.6871337890625,6.0,0.0,0.0,,,,,0.023934436962008476
paraphrase-MiniLM-L3-v2,none,Agglomerative,6.0,{'n_clusters': 6},0.02576622925698757,3.496523384513606,451.66986083984375,6.0,0.0,0.0,,,,,0.02576622925698757
paraphrase-MiniLM-L3-v2,none,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",-0.03644201532006264,1.0612674492991736,55.11896514892578,6.0,0.0,0.0,,,,,-0.03644201532006264
paraphrase-MiniLM-L3-v2,none,GMM,6.0,{'n_components': 6},0.021151971071958542,4.890228602867105,515.438720703125,6.0,0.0,0.0,,,,,0.021151971071958542
paraphrase-MiniLM-L3-v2,none,KMeans,8.0,{'n_clusters': 8},0.020145196467638016,4.72062125351389,442.6066589355469,8.0,0.0,0.0,,,,,0.020145196467638016
paraphrase-MiniLM-L3-v2,none,Agglomerative,8.0,{'n_clusters': 8},0.02467918023467064,4.163975749264051,373.335205078125,8.0,0.0,0.0,,,,,0.02467918023467064
paraphrase-MiniLM-L3-v2,none,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",-0.03553523123264313,1.0386347240593334,57.18948745727539,8.0,0.0,0.0,,,,,-0.03553523123264313
paraphrase-MiniLM-L3-v2,none,GMM,8.0,{'n_components': 8},0.01775904931128025,4.910407077371098,430.6162414550781,8.0,0.0,0.0,,,,,0.01775904931128025
paraphrase-MiniLM-L3-v2,none,KMeans,10.0,{'n_clusters': 10},0.022934850305318832,4.522215942097946,379.98095703125,10.0,0.0,0.0,,,,,0.022934850305318832
paraphrase-MiniLM-L3-v2,none,Agglomerative,10.0,{'n_clusters': 10},0.029258059337735176,3.9606700357888336,327.12335205078125,10.0,0.0,0.0,,,,,0.029258059337735176
paraphrase-MiniLM-L3-v2,none,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",-0.04969428479671478,1.1494491506599966,63.094844818115234,10.0,0.0,0.0,,,,,-0.04969428479671478
paraphrase-MiniLM-L3-v2,none,GMM,10.0,{'n_components': 10},0.021614447236061096,4.598691315704032,373.65069580078125,10.0,0.0,0.0,,,,,0.021614447236061096
paraphrase-MiniLM-L3-v2,none,KMeans,12.0,{'n_clusters': 12},0.019524717703461647,4.633571003536934,331.3382263183594,12.0,0.0,0.0,,,,,0.019524717703461647
paraphrase-MiniLM-L3-v2,none,Agglomerative,12.0,{'n_clusters': 12},0.019310152158141136,4.553117150236425,288.83819580078125,12.0,0.0,0.0,,,,,0.019310152158141136
paraphrase-MiniLM-L3-v2,none,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",-0.04714544117450714,1.187346926732346,73.65902709960938,12.0,0.0,0.0,,,,,-0.04714544117450714
paraphrase-MiniLM-L3-v2,none,GMM,12.0,{'n_components': 12},0.018428459763526917,4.694042443620883,328.2662353515625,12.0,0.0,0.0,,,,,0.018428459763526917
paraphrase-MiniLM-L3-v2,none,KMeans,14.0,{'n_clusters': 14},0.022251969203352928,4.553439551009325,299.5840148925781,14.0,0.0,0.0,,,,,0.022251969203352928
paraphrase-MiniLM-L3-v2,none,Agglomerative,14.0,{'n_clusters': 14},0.022614145651459694,4.391983166378286,260.7267150878906,14.0,0.0,0.0,,,,,0.022614145651459694
paraphrase-MiniLM-L3-v2,none,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.046279944479465485,1.3358324743326297,74.71769714355469,14.0,0.0,0.0,,,,,-0.046279944479465485
paraphrase-MiniLM-L3-v2,none,GMM,14.0,{'n_components': 14},0.021579189226031303,4.5820991973303835,297.7322998046875,14.0,0.0,0.0,,,,,0.021579189226031303
paraphrase-MiniLM-L3-v2,none,KMeans,16.0,{'n_clusters': 16},0.02338094264268875,4.603516146289186,270.08416748046875,16.0,0.0,0.0,,,,,0.02338094264268875
paraphrase-MiniLM-L3-v2,none,Agglomerative,16.0,{'n_clusters': 16},0.02428659051656723,4.208179417145995,239.03550720214844,16.0,0.0,0.0,,,,,0.02428659051656723
paraphrase-MiniLM-L3-v2,none,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.05033505707979202,1.3988836937671185,67.413818359375,16.0,0.0,0.0,,,,,-0.05033505707979202
paraphrase-MiniLM-L3-v2,none,GMM,16.0,{'n_components': 16},0.023018470034003258,4.6173947312206085,269.0218505859375,16.0,0.0,0.0,,,,,0.023018470034003258
paraphrase-MiniLM-L3-v2,none,KMeans,18.0,{'n_clusters': 18},0.025381991639733315,4.526344468554992,247.88877868652344,18.0,0.0,0.0,,,,,0.025381991639733315
paraphrase-MiniLM-L3-v2,none,Agglomerative,18.0,{'n_clusters': 18},0.026722799986600876,4.083396850994816,221.0406036376953,18.0,0.0,0.0,,,,,0.026722799986600876
paraphrase-MiniLM-L3-v2,none,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.05188010260462761,1.3743552367907483,62.16856002807617,18.0,0.0,0.0,,,,,-0.05188010260462761
paraphrase-MiniLM-L3-v2,none,GMM,18.0,{'n_components': 18},0.02525784634053707,4.533419961174495,247.43218994140625,18.0,0.0,0.0,,,,,0.02525784634053707
paraphrase-MiniLM-L3-v2,none,KMeans,20.0,{'n_clusters': 20},0.027134515345096588,4.318243942579002,246.26271057128906,20.0,0.0,0.0,,,,,0.027134515345096588
paraphrase-MiniLM-L3-v2,none,Agglomerative,20.0,{'n_clusters': 20},0.028412505984306335,4.065314470090696,206.32228088378906,20.0,0.0,0.0,,,,,0.028412505984306335
paraphrase-MiniLM-L3-v2,none,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.05212581157684326,1.607103883284264,64.6083755493164,20.0,0.0,0.0,,,,,-0.05212581157684326
paraphrase-MiniLM-L3-v2,none,GMM,20.0,{'n_components': 20},0.026973700150847435,4.326392798462301,245.8595428466797,20.0,0.0,0.0,,,,,0.026973700150847435
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.07933147251605988,1.0040001860415508,23.667665481567383,94.0,18372.0,0.9186,0.667805016040802,0.4950448923721801,430.7704772949219,1628.0,0.667805016040802
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.07394086569547653,1.0679378985102108,49.8145866394043,31.0,18821.0,0.94105,0.6497400999069214,0.6017941989428554,924.9927368164062,1179.0,0.6497400999069214
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",-0.03407622128725052,1.1047298342233707,76.4658203125,16.0,19049.0,0.95245,0.6376548409461975,0.7409993081533248,1454.1195068359375,951.0,0.6376548409461975
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.076180599629879,1.2018961292911299,26.322065353393555,131.0,17206.0,0.8603,0.46013522148132324,0.8089761287993344,107.2900619506836,2794.0,0.46013522148132324
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",-0.07060346752405167,1.256015861675535,48.78033447265625,51.0,17815.0,0.89075,0.45894941687583923,0.8320664981675638,198.6835479736328,2185.0,0.45894941687583923
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",-0.07307499647140503,1.38615255661475,88.43080139160156,20.0,18312.0,0.9156,0.43296530842781067,0.9328798772316509,352.65399169921875,1688.0,0.43296530842781067
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",0.0017045005224645138,1.8624544584394704,20.846742630004883,24.0,2983.0,0.14915,0.018499933183193207,1.2083488488857406,12.509400367736816,17017.0,0.018499933183193207
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",0.06164492294192314,2.219292914335858,46.513240814208984,15.0,3386.0,0.1693,0.09936723113059998,1.3326144777579356,31.533222198486328,16614.0,0.09936723113059998
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",0.07494605332612991,2.569429209609922,96.37004089355469,10.0,4007.0,0.20035,0.13038480281829834,1.5579169056673043,70.6834487915039,15993.0,0.13038480281829834
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",0.15492549538612366,2.994492932774991,29.71211814880371,2.0,103.0,0.00515,0.21177533268928528,0.7274800626489836,28.098339080810547,19897.0,0.21177533268928528
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",0.1538482904434204,2.740234074838028,26.23938751220703,3.0,123.0,0.00615,0.20405958592891693,1.14632091863177,20.661088943481445,19877.0,0.20405958592891693
paraphrase-MiniLM-L3-v2,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",0.1661449521780014,3.545464048311303,61.513755798339844,1.0,162.0,0.0081,,,,19838.0,
paraphrase-MiniLM-L3-v2,none,HDBSCAN,,{'min_cluster_size': 5},-0.09077724814414978,1.4562508759045505,16.11431884765625,272.0,16433.0,0.82165,0.4522375166416168,1.09858085710353,62.31345748901367,3567.0,0.4522375166416168
paraphrase-MiniLM-L3-v2,none,HDBSCAN,,{'min_cluster_size': 10},-0.08101117610931396,1.4081858406778873,35.20677947998047,83.0,17499.0,0.87495,0.4536888003349304,1.1101074780001114,128.14352416992188,2501.0,0.4536888003349304
paraphrase-MiniLM-L3-v2,none,HDBSCAN,,{'min_cluster_size': 20},-0.05395139753818512,1.655538578186532,80.16334533691406,29.0,17534.0,0.8767,0.41279059648513794,1.2307210019418562,196.93565368652344,2466.0,0.41279059648513794
paraphrase-MiniLM-L3-v2,none,HDBSCAN,,{'min_cluster_size': 30},-0.05781373381614685,1.8467674091135495,144.42276000976562,13.0,17991.0,0.89955,0.4441092312335968,1.1183525623761512,390.0917053222656,2009.0,0.4441092312335968
paraphrase-MiniLM-L3-v2,none,HDBSCAN,,{'min_cluster_size': 50},-0.017463836818933487,1.4548076284712297,170.49696350097656,10.0,18275.0,0.91375,0.4837273061275482,0.9265446803626933,502.41473388671875,1725.0,0.4837273061275482
paraphrase-MiniLM-L3-v2,pca,KMeans,4.0,{'n_clusters': 4},0.024689355865120888,4.0128781294163,971.2996215820312,4.0,0.0,0.0,,,,,0.024689355865120888
paraphrase-MiniLM-L3-v2,pca,Agglomerative,4.0,{'n_clusters': 4},0.07684272527694702,2.9651333707404888,876.4200439453125,4.0,0.0,0.0,,,,,0.07684272527694702
paraphrase-MiniLM-L3-v2,pca,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",0.1118212416768074,1.5195715468319066,29.388866424560547,4.0,0.0,0.0,,,,,0.1118212416768074
paraphrase-MiniLM-L3-v2,pca,GMM,4.0,{'n_components': 4},0.07589872181415558,3.5161315184457855,869.8866577148438,4.0,0.0,0.0,,,,,0.07589872181415558
paraphrase-MiniLM-L3-v2,pca,KMeans,6.0,{'n_clusters': 6},0.03398614376783371,3.815162750672337,761.5565185546875,6.0,0.0,0.0,,,,,0.03398614376783371
paraphrase-MiniLM-L3-v2,pca,Agglomerative,6.0,{'n_clusters': 6},0.07502337545156479,2.9925829161409996,672.9791870117188,6.0,0.0,0.0,,,,,0.07502337545156479
paraphrase-MiniLM-L3-v2,pca,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",0.10626517236232758,1.2524678673580587,47.53890609741211,6.0,0.0,0.0,,,,,0.10626517236232758
paraphrase-MiniLM-L3-v2,pca,GMM,6.0,{'n_components': 6},0.06166376918554306,3.9898886293680307,637.1658935546875,6.0,0.0,0.0,,,,,0.06166376918554306
paraphrase-MiniLM-L3-v2,pca,KMeans,8.0,{'n_clusters': 8},0.030280211940407753,3.7999342243078753,628.9481811523438,8.0,0.0,0.0,,,,,0.030280211940407753
paraphrase-MiniLM-L3-v2,pca,Agglomerative,8.0,{'n_clusters': 8},0.07806789129972458,3.2486444250280497,561.7327880859375,8.0,0.0,0.0,,,,,0.07806789129972458
paraphrase-MiniLM-L3-v2,pca,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",0.01684621348977089,1.3890064156354784,141.7887725830078,8.0,0.0,0.0,,,,,0.01684621348977089
paraphrase-MiniLM-L3-v2,pca,GMM,8.0,{'n_components': 8},0.021572427824139595,4.320738531944438,543.8131103515625,8.0,0.0,0.0,,,,,0.021572427824139595
paraphrase-MiniLM-L3-v2,pca,KMeans,10.0,{'n_clusters': 10},0.03643512353301048,3.8269223242146166,555.1473388671875,10.0,0.0,0.0,,,,,0.03643512353301048
paraphrase-MiniLM-L3-v2,pca,Agglomerative,10.0,{'n_clusters': 10},0.0795631930232048,3.2040374176424864,488.411865234375,10.0,0.0,0.0,,,,,0.0795631930232048
paraphrase-MiniLM-L3-v2,pca,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",0.014671352691948414,1.4006774895420673,128.5144805908203,10.0,0.0,0.0,,,,,0.014671352691948414
paraphrase-MiniLM-L3-v2,pca,GMM,10.0,{'n_components': 10},0.023251105099916458,4.226199651785061,462.4026794433594,10.0,0.0,0.0,,,,,0.023251105099916458
paraphrase-MiniLM-L3-v2,pca,KMeans,12.0,{'n_clusters': 12},0.044102564454078674,3.4078068347819226,513.8477783203125,12.0,0.0,0.0,,,,,0.044102564454078674
paraphrase-MiniLM-L3-v2,pca,Agglomerative,12.0,{'n_clusters': 12},0.035873375833034515,3.858168758760664,434.5769958496094,12.0,0.0,0.0,,,,,0.035873375833034515
paraphrase-MiniLM-L3-v2,pca,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",0.00663995835930109,1.6317657272854138,102.35066986083984,12.0,0.0,0.0,,,,,0.00663995835930109
paraphrase-MiniLM-L3-v2,pca,GMM,12.0,{'n_components': 12},0.03172791376709938,3.712119225440963,446.1451721191406,12.0,0.0,0.0,,,,,0.03172791376709938
paraphrase-MiniLM-L3-v2,pca,KMeans,14.0,{'n_clusters': 14},0.0489899143576622,3.298164573892443,477.71807861328125,14.0,0.0,0.0,,,,,0.0489899143576622
paraphrase-MiniLM-L3-v2,pca,Agglomerative,14.0,{'n_clusters': 14},0.03960298374295235,3.70518376254388,394.51971435546875,14.0,0.0,0.0,,,,,0.03960298374295235
paraphrase-MiniLM-L3-v2,pca,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.001066533150151372,1.5576173251788288,96.98755645751953,14.0,0.0,0.0,,,,,-0.001066533150151372
paraphrase-MiniLM-L3-v2,pca,GMM,14.0,{'n_components': 14},0.0344599224627018,3.940320986513335,404.3411560058594,14.0,0.0,0.0,,,,,0.0344599224627018
paraphrase-MiniLM-L3-v2,pca,KMeans,16.0,{'n_clusters': 16},0.05106069892644882,3.288173124963385,441.5205078125,16.0,0.0,0.0,,,,,0.05106069892644882
paraphrase-MiniLM-L3-v2,pca,Agglomerative,16.0,{'n_clusters': 16},0.03272704780101776,3.897020620033206,360.6493835449219,16.0,0.0,0.0,,,,,0.03272704780101776
paraphrase-MiniLM-L3-v2,pca,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.0037795710377395153,1.707376076930414,87.90634155273438,16.0,0.0,0.0,,,,,-0.0037795710377395153
paraphrase-MiniLM-L3-v2,pca,GMM,16.0,{'n_components': 16},0.03475697338581085,3.7975682704569684,372.3162841796875,16.0,0.0,0.0,,,,,0.03475697338581085
paraphrase-MiniLM-L3-v2,pca,KMeans,18.0,{'n_clusters': 18},0.04872629791498184,3.365031327731439,408.1026916503906,18.0,0.0,0.0,,,,,0.04872629791498184
paraphrase-MiniLM-L3-v2,pca,Agglomerative,18.0,{'n_clusters': 18},0.035404205322265625,3.748912784781685,334.3409729003906,18.0,0.0,0.0,,,,,0.035404205322265625
paraphrase-MiniLM-L3-v2,pca,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.016650652512907982,1.5633949336674346,77.32574462890625,18.0,0.0,0.0,,,,,-0.016650652512907982
paraphrase-MiniLM-L3-v2,pca,GMM,18.0,{'n_components': 18},0.03210882470011711,3.923325567877974,336.95556640625,18.0,0.0,0.0,,,,,0.03210882470011711
paraphrase-MiniLM-L3-v2,pca,KMeans,20.0,{'n_clusters': 20},0.04849572852253914,3.4376704388350463,381.6241455078125,20.0,0.0,0.0,,,,,0.04849572852253914
paraphrase-MiniLM-L3-v2,pca,Agglomerative,20.0,{'n_clusters': 20},0.03705130144953728,3.653094164132925,312.873046875,20.0,0.0,0.0,,,,,0.03705130144953728
paraphrase-MiniLM-L3-v2,pca,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.03775111958384514,1.5671107760092287,83.77203369140625,20.0,0.0,0.0,,,,,-0.03775111958384514
paraphrase-MiniLM-L3-v2,pca,GMM,20.0,{'n_components': 20},0.03071061708033085,4.104314240125156,314.55224609375,20.0,0.0,0.0,,,,,0.03071061708033085
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.1047414168715477,0.9846578682780825,33.3878059387207,102.0,17907.0,0.89535,0.5350019335746765,0.6092606497775137,211.8388214111328,2093.0,0.5350019335746765
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.06951365619897842,0.990451190245382,77.48066711425781,31.0,18451.0,0.92255,0.5522871017456055,0.5838502451010857,451.4907531738281,1549.0,0.5522871017456055
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",-0.06243859976530075,1.0389309211484599,127.17681884765625,15.0,18733.0,0.93665,0.5340135097503662,0.5768159012519806,686.335693359375,1267.0,0.5340135097503662
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.12621113657951355,1.4702118168511844,26.551239013671875,165.0,12072.0,0.6036,0.026742247864603996,1.2645312706923708,36.52735137939453,7928.0,0.026742247864603996
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",-0.07803883403539658,1.499721794381037,64.95664978027344,65.0,13848.0,0.6924,0.14569275081157684,1.158262995521907,108.52103424072266,6152.0,0.14569275081157684
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",-0.07382244616746902,1.7165624503701893,116.67461395263672,27.0,15562.0,0.7781,0.20859773457050323,1.2488422114305349,215.13441467285156,4438.0,0.20859773457050323
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",0.14557763934135437,2.2390577398014213,3.016348361968994,1.0,4.0,0.0002,,,,19996.0,
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",0.147352397441864,2.3250581938218176,3.5843474864959717,1.0,5.0,0.00025,,,,19995.0,
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",0.17126597464084625,2.3121079321973337,8.409079551696777,1.0,11.0,0.00055,,,,19989.0,
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
paraphrase-MiniLM-L3-v2,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
paraphrase-MiniLM-L3-v2,pca,HDBSCAN,,{'min_cluster_size': 5},-0.13110658526420593,1.3162340496889116,19.364988327026367,266.0,16614.0,0.8307,0.45700839161872864,1.0666567995496041,89.94971466064453,3386.0,0.45700839161872864
paraphrase-MiniLM-L3-v2,pca,HDBSCAN,,{'min_cluster_size': 10},-0.093326136469841,1.3792892999648818,47.74768829345703,81.0,17010.0,0.8505,0.38516056537628174,1.1087706585053798,139.7093048095703,2990.0,0.38516056537628174
paraphrase-MiniLM-L3-v2,pca,HDBSCAN,,{'min_cluster_size': 20},-0.09685084223747253,1.538978066898756,80.43830108642578,36.0,17457.0,0.87285,0.3748619556427002,1.1404247272077899,238.77989196777344,2543.0,0.3748619556427002
paraphrase-MiniLM-L3-v2,pca,HDBSCAN,,{'min_cluster_size': 30},-0.07676157355308533,1.9090114869630646,177.10009765625,15.0,17734.0,0.8867,0.4445749521255493,1.2857299337275985,441.6246032714844,2266.0,0.4445749521255493
paraphrase-MiniLM-L3-v2,pca,HDBSCAN,,{'min_cluster_size': 50},-0.07466697692871094,1.7350573530354432,222.71673583984375,11.0,17754.0,0.8877,0.4641892611980438,0.8736808391063202,651.729736328125,2246.0,0.4641892611980438
paraphrase-MiniLM-L3-v2,umap,KMeans,4.0,{'n_clusters': 4},0.475483775138855,1.010709490987021,5368.36376953125,4.0,0.0,0.0,,,,,0.475483775138855
paraphrase-MiniLM-L3-v2,umap,Agglomerative,4.0,{'n_clusters': 4},0.44110721349716187,1.5386640998215086,5009.33154296875,4.0,0.0,0.0,,,,,0.44110721349716187
paraphrase-MiniLM-L3-v2,umap,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",0.03267033025622368,1.5636947586551673,133.0478973388672,4.0,0.0,0.0,,,,,0.03267033025622368
paraphrase-MiniLM-L3-v2,umap,GMM,4.0,{'n_components': 4},0.44431743025779724,1.583436393239468,4089.92919921875,4.0,0.0,0.0,,,,,0.44431743025779724
paraphrase-MiniLM-L3-v2,umap,KMeans,6.0,{'n_clusters': 6},0.31821882724761963,1.3067982283247197,4158.037109375,6.0,0.0,0.0,,,,,0.31821882724761963
paraphrase-MiniLM-L3-v2,umap,Agglomerative,6.0,{'n_clusters': 6},0.42986416816711426,1.1042555801609124,4864.29248046875,6.0,0.0,0.0,,,,,0.42986416816711426
paraphrase-MiniLM-L3-v2,umap,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",0.04338478669524193,2.81576164581915,174.02984619140625,6.0,0.0,0.0,,,,,0.04338478669524193
